timestamp,magnitude,direction,Fx,Fz,T1_left,T3_right,tau1,tau2,sweep_step,sweep_dir,sweep_cycle
2026-06-19 14:56:37.636583,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.644689,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.650027,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.655548,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.660802,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.666213,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.671502,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.676863,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.682627,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.687882,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.694321,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.702621,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.708591,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.715829,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.721259,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.726716,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.734528,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.741089,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.746356,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.751550,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.756783,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.762696,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.768053,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.773311,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.778637,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.783849,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.789085,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.794313,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.799986,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.805376,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.810653,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.815818,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.821064,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.826382,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.832884,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.838573,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.844344,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.849745,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.855628,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.862269,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.869923,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.876618,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.883568,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.888971,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
