timestamp,step,target_angle_deg,target_mag_N,T1,T3,tau1,tau2,feasible
2026-06-22 15:51:21.730031,0,-106.700,5.000,4.8221,0.4638,-0.1591,0.0153,1
2026-06-22 15:51:23.737873,1,-106.700,10.000,9.6441,0.9277,-0.3183,0.0306,1
2026-06-22 15:51:25.738663,2,-106.700,15.000,14.4662,1.3915,-0.4774,0.0459,1
2026-06-22 15:51:27.737814,3,-106.700,24.000,23.1459,2.2265,-0.7638,0.0735,1
2026-06-22 15:51:29.743130,4,-96.705,24.000,20.9186,6.6093,-0.6903,0.2181,1
2026-06-22 15:51:31.740682,5,-96.705,15.000,13.0741,4.1308,-0.4314,0.1363,1
2026-06-22 15:51:33.739149,6,-96.705,10.000,8.7161,2.7539,-0.2876,0.0909,1
2026-06-22 15:51:35.742758,7,-96.705,5.000,4.3580,1.3769,-0.1438,0.0454,1
2026-06-22 15:51:37.738450,8,-86.711,5.000,3.7618,2.2482,-0.1241,0.0742,1
2026-06-22 15:51:39.737826,9,-86.711,10.000,7.5235,4.4965,-0.2483,0.1484,1
2026-06-22 15:51:41.737682,10,-86.711,15.000,11.2853,6.7447,-0.3724,0.2226,1
2026-06-22 15:51:43.738969,11,-86.711,24.000,18.0564,10.7915,-0.5959,0.3561,1
2026-06-22 15:51:45.737559,12,-76.717,24.000,14.6462,14.6462,-0.4833,0.4833,1
2026-06-22 15:51:47.741568,13,-76.717,15.000,9.1539,9.1539,-0.3021,0.3021,1
2026-06-22 15:51:49.737809,14,-76.717,10.000,6.1026,6.1026,-0.2014,0.2014,1
2026-06-22 15:51:51.738400,15,-76.717,5.000,3.0513,3.0513,-0.1007,0.1007,1
2026-06-22 15:51:53.737892,16,-66.722,5.000,2.2482,3.7618,-0.0742,0.1241,1
2026-06-22 15:51:55.742590,17,-66.722,10.000,4.4965,7.5235,-0.1484,0.2483,1
2026-06-22 15:51:57.739316,18,-66.722,15.000,6.7447,11.2853,-0.2226,0.3724,1
2026-06-22 15:51:59.740820,19,-66.722,24.000,10.7915,18.0564,-0.3561,0.5959,1
2026-06-22 15:52:01.738794,20,-56.728,24.000,6.6093,20.9186,-0.2181,0.6903,1
2026-06-22 15:52:03.737931,21,-56.728,15.000,4.1308,13.0741,-0.1363,0.4314,1
2026-06-22 15:52:05.741659,22,-56.728,10.000,2.7539,8.7161,-0.0909,0.2876,1
2026-06-22 15:52:07.749213,23,-56.728,5.000,1.3769,4.3580,-0.0454,0.1438,1
2026-06-22 15:52:09.737795,24,-46.734,5.000,0.4638,4.8221,-0.0153,0.1591,1
2026-06-22 15:52:11.740484,25,-46.734,10.000,0.9277,9.6441,-0.0306,0.3183,1
2026-06-22 15:52:13.739756,26,-46.734,15.000,1.3915,14.4662,-0.0459,0.4774,1
2026-06-22 15:52:15.737923,27,-46.734,24.000,2.2265,23.1459,-0.0735,0.7638,1
