timestamp,magnitude,direction,measured_Fx,measured_Fy,given_Fx,given_Fz,measured_magnitude,measured_direction,t_sec,step,t_in_step
2026-06-22 15:51:21.733389000,5.0,-106.699713,0.40714337464928785,-0.18744241218879848,-1.4367786101114093,-4.789119671247141,0.4482191265530352,-24.720600253083145,0.0,0,0.0
2026-06-22 15:51:21.743389000,5.0,-106.699713,-0.19504171985138508,0.06404656179206074,-1.4367786101114093,-4.789119671247141,0.20528817442797437,161.82118251237605,0.01,0,0.01
2026-06-22 15:51:21.753389000,5.0,-106.699713,0.19102815734283699,-0.03366762045504128,-1.4367786101114093,-4.789119671247141,0.19397233195717475,-9.995404531394803,0.02,0,0.02
2026-06-22 15:51:21.763388999,5.0,-106.699713,-0.08127039907568041,0.06490626785337718,-1.4367786101114093,-4.789119671247141,0.10400817935419646,141.3875318124055,0.029999999,0,0.029999999
2026-06-22 15:51:21.773389000,5.0,-106.699713,0.17580166936471592,-0.037907027738529456,-1.4367786101114093,-4.789119671247141,0.17984206878089046,-12.168038923995068,0.04,0,0.04
2026-06-22 15:51:21.783389000,5.0,-106.699713,-0.06895855756025611,0.0674802693240601,-1.4367786101114093,-4.789119671247141,0.0964824823936389,135.62076437200236,0.05,0,0.05
2026-06-22 15:51:21.793389000,5.0,-106.699713,0.17097854011250815,-0.02985253421847485,-1.4367786101114093,-4.789119671247141,0.17356507418910572,-9.903903003850276,0.06,0,0.06
2026-06-22 15:51:21.803389000,5.0,-106.699713,-0.07270616144641374,0.05376908944377342,-1.4367786101114093,-4.789119671247141,0.09042842966614253,143.51560573760256,0.07,0,0.07
2026-06-22 15:51:21.813389000,5.0,-106.699713,0.020187985986799106,0.03882309206744722,-1.4367786101114093,-4.789119671247141,0.043758282140420914,62.52559380122102,0.08,0,0.08
2026-06-22 15:51:21.823389000,5.0,-106.699713,-0.12058949392446562,-0.06528559985337985,-1.4367786101114093,-4.789119671247141,0.1371278075124603,-151.56945593789357,0.09,0,0.09
2026-06-22 15:51:21.833389000,5.0,-106.699713,0.058649367321336576,-0.26461151886986856,-1.4367786101114093,-4.789119671247141,0.27103321605628317,-77.50280563802481,0.1,0,0.1
2026-06-22 15:51:21.843389000,5.0,-106.699713,-0.36400913916702604,-0.5771213956450064,-1.4367786101114093,-4.789119671247141,0.6823281898825222,-122.24095650700305,0.11,0,0.11
2026-06-22 15:51:21.853389000,5.0,-106.699713,-0.2652460051612111,-0.9563063924524295,-1.4367786101114093,-4.789119671247141,0.9924098747490179,-105.50215698872093,0.12,0,0.12
2026-06-22 15:51:21.863389000,5.0,-106.699713,-0.6166959281515014,-1.253328519762551,-1.4367786101114093,-4.789119671247141,1.396834366075244,-116.19933165313714,0.13,0,0.13
2026-06-22 15:51:21.873389000,5.0,-106.699713,-0.715561026603358,-1.8298364368584112,-1.4367786101114093,-4.789119671247141,1.964771988920938,-111.35807796167371,0.14,0,0.14
2026-06-22 15:51:21.883389000,5.0,-106.699713,-1.0439525831274654,-1.9825495415335195,-1.4367786101114093,-4.789119671247141,2.2406114523614478,-117.76997840327145,0.15,0,0.15
2026-06-22 15:51:21.893389000,5.0,-106.699713,-0.925736716157477,-2.2534520677015952,-1.4367786101114093,-4.789119671247141,2.436192662551676,-112.33326324334698,0.16,0,0.16
2026-06-22 15:51:21.903389000,5.0,-106.699713,-1.1736181064841955,-2.2134818961517,-1.4367786101114093,-4.789119671247141,2.505370544342468,-117.9331414015706,0.17,0,0.17
2026-06-22 15:51:21.913389000,5.0,-106.699713,-1.0077627973682175,-2.3800812438496943,-1.4367786101114093,-4.789119671247141,2.584641674020699,-112.94854226530268,0.18,0,0.18
2026-06-22 15:51:21.923389000,5.0,-106.699713,-1.287831678666105,-2.4775846505190096,-1.4367786101114093,-4.789119671247141,2.7922994347067007,-117.46510448980132,0.19,0,0.19
2026-06-22 15:51:21.933389000,5.0,-106.699713,-1.177097875994541,-2.7428077176951002,-1.4367786101114093,-4.789119671247141,2.984720018011516,-113.22697753101649,0.2,0,0.2
2026-06-22 15:51:21.943389000,5.0,-106.699713,-1.4682876536796725,-2.840557904590451,-1.4367786101114093,-4.789119671247141,3.1975987620837376,-117.33449456404932,0.21,0,0.21
2026-06-22 15:51:21.953389000,5.0,-106.699713,-1.3541579407717723,-3.136871607612376,-1.4367786101114093,-4.789119671247141,3.4166807300653512,-113.34940280570684,0.22,0,0.22
2026-06-22 15:51:21.963389000,5.0,-106.699713,-1.6332819951938804,-3.17929196698877,-1.4367786101114093,-4.789119671247141,3.574284192280159,-117.19070229639588,0.23,0,0.23
2026-06-22 15:51:21.973389000,5.0,-106.699713,-1.4915806616955098,-3.3941158653444257,-1.4367786101114093,-4.789119671247141,3.7074027806170124,-113.72360340657816,0.24,0,0.24
2026-06-22 15:51:21.983389000,5.0,-106.699713,-1.7482079833449475,-3.3452160504037574,-1.4367786101114093,-4.789119671247141,3.774480305540078,-117.59154242343091,0.25,0,0.25
2026-06-22 15:51:21.993388999,5.0,-106.699713,-1.4768909671514192,-3.39621708216741,-1.4367786101114093,-4.789119671247141,3.7034439914840305,-113.5024651529966,0.259999999,0,0.259999999
2026-06-22 15:51:22.003389000,5.0,-106.699713,-1.7688428677617924,-3.30890342077233,-1.4367786101114093,-4.789119671247141,3.752019048303272,-118.12765500675498,0.27,0,0.27
2026-06-22 15:51:22.013389000,5.0,-106.699713,-1.4888361144437467,-3.3604404201446236,-1.4367786101114093,-4.789119671247141,3.6754853819616433,-113.89563740092034,0.28,0,0.28
2026-06-22 15:51:22.023389000,5.0,-106.699713,-1.7448935846524904,-3.2684888252747495,-1.4367786101114093,-4.789119671247141,3.7050874244351277,-118.09567684589453,0.29,0,0.29
