timestamp,magnitude,direction,given_Fx,given_Fz,measured_Fx,measured_Fy,measured_magnitude,measured_direction,t_sec,step
2026-06-18 10:44:30.381839000,5.0,-129.192053,-3.159609,-3.875161,0.212,0.232,0.31427376600664586,47.57914750028342,0.0,0
2026-06-18 10:44:30.391838999,5.0,-129.192053,-3.159609,-3.875161,-0.21404524180967238,-0.136804992199688,0.2540294696135033,-147.4157047458418,0.009999999,0
2026-06-18 10:44:30.401839000,5.0,-129.192053,-3.159609,-3.875161,-0.19082565722437336,-0.10455308742612596,0.21759085354271943,-151.28173224585862,0.02,0
2026-06-18 10:44:30.411839000,5.0,-129.192053,-3.159609,-3.875161,-0.10268626452007339,-0.039340126350112095,0.1099641508052932,-159.03766817257343,0.03,0
2026-06-18 10:44:30.421839000,5.0,-129.192053,-3.159609,-3.875161,-0.02306684097330579,0.007536541137772532,0.024266821069293697,161.90642893027047,0.04,0
2026-06-18 10:44:30.431839000,5.0,-129.192053,-3.159609,-3.875161,0.030068569982709854,-0.0025844895205161637,0.030179438147301185,-4.912680573888738,0.05,0
2026-06-18 10:44:30.441839000,5.0,-129.192053,-3.159609,-3.875161,0.0832039809387255,-0.01270552017880486,0.08416847798948139,-8.682183066380293,0.06,0
2026-06-18 10:44:30.451839000,5.0,-129.192053,-3.159609,-3.875161,0.15295893209834496,0.13092433426411482,0.2013395545121916,40.56168542397666,0.07,0
2026-06-18 10:44:30.461839000,5.0,-129.192053,-3.159609,-3.875161,0.16989545622460292,0.1315485777613596,0.21487087833580995,37.75030792367818,0.08,0
2026-06-18 10:44:30.471839000,5.0,-129.192053,-3.159609,-3.875161,-0.15477429058457806,-0.09957916374210363,0.1840410032507324,-147.24345555409337,0.09,0
2026-06-18 10:44:30.481839000,5.0,-129.192053,-3.159609,-3.875161,-0.1942614613180516,-0.11217765042979942,0.22432418641193183,-149.99541163413528,0.1,0
2026-06-18 10:44:30.491839000,5.0,-129.192053,-3.159609,-3.875161,-0.08081951741583983,-0.027476551858338333,0.08536249350477756,-161.22329115611032,0.11,0
2026-06-18 10:44:30.501839000,5.0,-129.192053,-3.159609,-3.875161,0.0946658097686447,0.004555269922885727,0.09477534501769737,2.7549183357381977,0.12,0
2026-06-18 10:44:30.511839000,5.0,-129.192053,-3.159609,-3.875161,-0.01604409874003472,-0.13183620467986518,0.13280887759773927,-96.93861682384076,0.13,0
2026-06-18 10:44:30.521839000,5.0,-129.192053,-3.159609,-3.875161,-0.3882416107382545,-0.3025861297539152,0.49222953408759157,-142.06801036869393,0.14,0
2026-06-18 10:44:30.531839000,5.0,-129.192053,-3.159609,-3.875161,-0.268126834884391,-0.2310634174421955,0.35395240141181095,-139.2462529577517,0.15,0
2026-06-18 10:44:30.541839000,5.0,-129.192053,-3.159609,-3.875161,-0.19354289544235945,-0.21249731903485258,0.28742644793618416,-132.32730745630974,0.16,0
2026-06-18 10:44:30.551839000,5.0,-129.192053,-3.159609,-3.875161,-0.09429550321199098,-0.11959207708779318,0.15229545898737515,-128.25493739107208,0.17,0
2026-06-18 10:44:30.561839000,5.0,-129.192053,-3.159609,-3.875161,-0.38398698698698613,-0.38087620954287593,0.5408444260331178,-135.23302655510918,0.18,0
2026-06-18 10:44:30.571839000,5.0,-129.192053,-3.159609,-3.875161,-0.5099148311306904,-0.40724082232011755,0.6525781350696681,-141.38756934518904,0.19,0
2026-06-18 10:44:30.581839000,5.0,-129.192053,-3.159609,-3.875161,-0.4534368010843785,-0.3812609284988141,0.5924228457591858,-139.94204313950036,0.2,0
2026-06-18 10:44:30.591839000,5.0,-129.192053,-3.159609,-3.875161,-0.3969587710380665,-0.35528103467751054,0.5327296495461601,-138.17122203402897,0.21,0
2026-06-18 10:44:30.601839000,5.0,-129.192053,-3.159609,-3.875161,-0.17052862595419888,-0.1871374045801545,0.25318060838623385,-132.34129127208567,0.22,0
2026-06-18 10:44:30.611839000,5.0,-129.192053,-3.159609,-3.875161,-0.1917561323699936,-0.24301962358397944,0.30956251670445756,-128.27542323711862,0.23,0
2026-06-18 10:44:30.621839000,5.0,-129.192053,-3.159609,-3.875161,-0.610399575535402,-0.5310119621840628,0.8090496559521965,-138.97863669540274,0.24,0
2026-06-18 10:44:30.631839000,5.0,-129.192053,-3.159609,-3.875161,-0.5199769357495957,-0.47394069192751065,0.7035593743077173,-137.6519286631685,0.25,0
2026-06-18 10:44:30.641839000,5.0,-129.192053,-3.159609,-3.875161,-0.3526299529885831,-0.34673248265054923,0.49454150308113043,-135.48314312294298,0.26,0
2026-06-18 10:44:30.651839000,5.0,-129.192053,-3.159609,-3.875161,-0.3669672532517213,-0.4168575363427686,0.5553694000976968,-131.35804858335587,0.27,0
2026-06-18 10:44:30.661839000,5.0,-129.192053,-3.159609,-3.875161,-0.6678967920851442,-0.7463953680107925,1.0015948134178774,-131.82312667521464,0.28,0
2026-06-18 10:44:30.671839000,5.0,-129.192053,-3.159609,-3.875161,-0.8635196372357961,-0.9120377004946779,1.255977281249729,-133.4347513835741,0.29,0
